Left Hand Side,Right Hand Side,Support,Confidence,Lift,Total_Items,Support_Confidence_Score
Sparkling Lemon Water,Sparkling Water Grapefruit,0.0028482876975487307,0.2796780684104628,11.738240667397202,2,2.2689562380543974e-06
Organic Dill,Organic Italian Parsley Bunch,0.0010015112317819728,0.2090909090909091,11.065633972913355,2,2.0972335627150204e-07
Jalapeno Peppers,Bunched Cilantro,0.0019287415793652826,0.14556350280301567,10.137254215006305,2,5.415026468624166e-07
Organic Garbanzo Beans,Organic Black Beans,0.0010988448041802208,0.11718109806063916,9.997524583447143,2,1.414914773766974e-07
Clementines,Soda,0.0011116518531799904,0.11131059245960503,9.948893864962088,2,1.375542733322575e-07
Limes && Organic Garlic,Organic Cilantro,0.0010399323787812812,0.21245421245421245,9.685222919692794,3,2.297605950233929e-07
Green Onions,Bunched Cilantro,0.0011347045413795753,0.1362238622386224,9.48682805147709,2,1.753956326964184e-07
Organic Jalapeno Pepper,Organic Cilantro,0.0013011961783765784,0.2059181191730847,9.387259797567024,2,3.486423345228539e-07
Pure Sparkling Water,Lime Sparkling Water,0.0012217924745780077,0.13501273705066516,9.347459243119381,2,2.015438884506681e-07
Organic Thyme,Organic Italian Parsley Bunch,0.0010783535257805896,0.17659395973154363,9.345811009731863,2,2.0535163736711557e-07
Pure Sparkling Water,Sparkling Water Grapefruit,0.002010706692963807,0.22219077271440701,9.325467595724753,2,8.983042748447829e-07
Yellow Bell Pepper,Red Peppers,0.0012525293921774544,0.16165289256198345,9.304276247254013,2,2.53605887759755e-07
Clementines,Hass Avocados,0.001311441817576394,0.13131572197999486,8.154441071768696,2,2.2584723676191197e-07
Bag of Organic Bananas && Organic Raspberries,Organic Strawberries && Organic Hass Avocado,0.0013216874567762097,0.10346901945057149,8.116403432529157,4,1.8074565679450083e-07
Organic Bell Pepper,Green Bell Pepper,0.0010066340513818805,0.13726859937128882,8.073370575556623,2,1.3909593453258426e-07
Orange Bell Pepper,Red Peppers,0.0016828462385697087,0.13928344286622854,8.016754965266738,2,3.944467354193383e-07
Bag of Organic Bananas && Limes,Organic Cilantro,0.001144950180579391,0.17345750873108268,7.907466836023119,3,2.273873416592645e-07
Bunched Cilantro,Red Onion,0.0014420737173740426,0.1004281127363539,7.608798659693368,2,2.088479538654972e-07
Limes && Banana,Bunched Cilantro,0.0010501780179810968,0.10594315245478036,7.378035346034749,3,1.1684193448960955e-07
Green Bell Pepper,Red Peppers,0.0021643912809610408,0.12729737872853267,7.3268715361059185,2,5.963359786757528e-07
Organic Yellow Onion && Organic Baby Spinach,Organic Garlic,0.0014984247329730283,0.24456521739130432,7.154256445507203,3,5.491165794420548e-07
Globe Eggplant,Organic Zucchini,0.0012960733587766707,0.23556797020484171,7.138717010608729,2,3.9570852540656616e-07
Organic Red Bell Pepper,Green Bell Pepper,0.0020235137419635767,0.11285714285714286,6.637625360478629,2,4.6210574464188503e-07
Whole Milk Plain Yogurt,Organic Whole Milk,0.0013524243743756564,0.2831099195710456,6.625243882978595,2,5.178226763957338e-07
Bag of Organic Bananas && Organic Yellow Onion,Organic Garlic,0.0017622499423682796,0.22535211267605634,6.592216267785042,3,6.998365880286208e-07
Jalapeno Peppers,Organic Cilantro,0.0019133731205655594,0.14440363425478447,6.582977913289398,2,5.286612282585699e-07
Clementines,Raspberries,0.0011680028687789759,0.11695306488843292,6.539622753235906,2,1.5955096175250533e-07
Organic Strawberries && Organic Yellow Onion,Organic Garlic,0.0011090904433800363,0.21912955465587042,6.410188028862459,3,2.6954723573960964e-07
Organic Jalapeno Pepper,Limes,0.0017648113521682334,0.2792865828942035,6.381241577089365,2,8.698545707025324e-07
Bunched Cilantro,Limes,0.003990676468328168,0.277916518016411,6.349937835710599,2,4.425959139394332e-06
Jalapeno Peppers,Limes,0.003675623062933839,0.2774018944519621,6.338179529056624,2,3.7477564339080957e-06
Organic Carrot Bunch,Organic Small Bunch Celery,0.0015368458799723368,0.13398838767306834,6.284287173407329,2,3.164665375776614e-07
Organic Thyme,Organic Garlic,0.001283266309776901,0.21015100671140938,6.147538927783706,2,3.460708822676263e-07
Organic Ginger Root,Organic Garlic,0.0033170256909402936,0.20509977827050996,5.999775545825701,2,2.2566430103727467e-06
Organic White Onions,Organic Garlic,0.0014907405035731666,0.20406732117812063,5.96957312012214,2,4.5350028713683824e-07
Banana && Organic Yellow Onion,Organic Garlic,0.0010783535257805896,0.20377541142303968,5.961033895824136,3,2.3695948861723304e-07
Organic Jalapeno Pepper,Organic Garlic,0.0012602136215773161,0.19943250912038912,5.833991149834492,2,3.167264203601278e-07
Organic Yellow Onion,Organic Garlic,0.007033631310673394,0.19940454578461986,5.833173139500483,2,9.864935590166013e-06
Organic Red Onion,Organic Cilantro,0.002674111831151866,0.1276751864987159,5.820372438225558,2,9.129891824958622e-07
Limes,Organic Cilantro,0.005558259265899952,0.1269971323228185,5.789461750368003,2,3.923480655779773e-06
Blueberries,Raspberries,0.0017596885325683255,0.10238450074515647,5.724997555989193,2,3.170339886207518e-07
Organic Italian Parsley Bunch,Organic Small Bunch Celery,0.0022694090827591507,0.12010302290904162,5.6330395451608535,2,6.185567005869623e-07
Organic Lemon && Organic Raspberries,Organic Hass Avocado,0.001139827360979483,0.3714524207011686,5.625896712803788,3,4.825933670389536e-07
Organic Cilantro,Organic Italian Parsley Bunch,0.002330882917958044,0.10625875758991125,5.6234894334658065,2,5.773054426994431e-07
Organic Garlic,Organic Italian Parsley Bunch,0.0035859737199354525,0.10490034467256107,5.551598693725711,2,1.3489353010710919e-06
Organic Ginger Root,Organic Cilantro,0.0019620399067646834,0.12131770668356034,5.530551829323773,2,4.670247159225009e-07
Organic Thyme,Organic Yellow Onion,0.0011628800491790682,0.19043624161073827,5.398897181558952,2,2.575250268395702e-07
Limes && Organic Baby Spinach,Large Lemon,0.0016469865013703543,0.256686626746507,5.361278940086871,3,6.962790405000524e-07
Limes && Organic Garlic,Large Lemon,0.0012448451627775927,0.25431711145996855,5.311788117113541,3,3.940998361775587e-07
Bag of Organic Bananas && Organic Kiwi,Organic Raspberries,0.0010655464767808202,0.22769567597153806,5.293239779447908,3,2.5852323282916694e-07
Blackberries,Strawberries,0.0017161445659691094,0.23402025847013622,5.221388107745221,2,6.892252723627499e-07
Bag of Organic Bananas && Organic Lemon,Organic Hass Avocado,0.0024691990471555542,0.344039971448965,5.210716734041604,3,2.0975924171423396e-06
Carrots,Organic Small Bunch Celery,0.002456391998155785,0.1097254004576659,5.146311099552781,2,6.62067885699201e-07
Organic Romaine Lettuce,Organic Small Bunch Celery,0.0011884941471786072,0.10958904109589042,5.139915609592333,2,1.5479653017838958e-07
Organic Hass Avocado && Organic Baby Spinach,Bag of Organic Bananas && Organic Strawberries,0.0010809149355805435,0.10100526567735758,5.129890174723191,4,1.180122391909e-07
Limes && Banana,Large Lemon,0.0023974795727568455,0.2418604651162791,5.051612678474562,3,1.3901917753157677e-06
Organic Jalapeno Pepper,Organic Yellow Onion,0.0011244589021797598,0.17794892582083502,5.044879829330637,2,2.2500001384737953e-07
Organic Strawberries && Organic Lemon,Organic Hass Avocado,0.0015368458799723368,0.32894736842105265,4.982129111427365,3,7.76939229864456e-07
Garlic,Yellow Onions,0.001311441817576394,0.1145670172298053,4.979749409562268,2,1.9704148045081554e-07
Organic Cucumber,Organic Small Bunch Celery,0.0026561819625521886,0.10476864012931905,4.913830465267594,2,7.391744610083388e-07
Organic Butternut Squash,Organic Zucchini,0.00101944110038165,0.16211812627291244,4.912872597858243,2,1.6848290938682084e-07
Limes && Banana,Organic Cilantro,0.001068107886580774,0.10775193798449613,4.9121244872170875,3,1.2292927874051988e-07
Organic Leek,Organic Garlic,0.0010117568709817884,0.1673728813559322,4.896152151219054,2,1.7133157905154635e-07
Large Lemon && Organic Avocado,Cucumber Kirby,0.001121897492379806,0.14341846758349708,4.827729257567951,3,1.8051422551825358e-07
Bag of Organic Bananas && Organic Garnet Sweet Potato (Yam),Organic Hass Avocado,0.0012294767039778695,0.31788079470198677,4.814518410195238,3,4.80512730794475e-07
Organic Diced Tomatoes,Organic Yellow Onion,0.0011295817217796674,0.1693548387096774,4.80123611797583,2,2.160891305625248e-07
Shallot,Large Lemon,0.0012320381137778233,0.22839506172839508,4.770367860549043,2,3.466849556212656e-07
Organic Lacinato (Dinosaur) Kale,Organic Small Bunch Celery,0.0013344945057759791,0.10159906396255851,4.76517185987776,2,1.8093529256591444e-07
Bag of Organic Bananas && Organic Tomato Cluster,Organic Hass Avocado,0.0015189160113726595,0.3142554319024907,4.759609852544959,3,7.250205452121399e-07
Organic Lemon && Organic Baby Spinach,Organic Hass Avocado,0.0013396173253758868,0.3131736526946108,4.743225578946464,3,5.620134757652149e-07
Organic Lemon && Organic Yellow Onion,Organic Hass Avocado,0.0010399323787812812,0.3118279569892473,4.722844112510069,3,3.3722926043756057e-07
Jalapeno Peppers,Yellow Onions,0.001434389487974181,0.10825439783491204,4.7053662278699635,2,2.2273052267505635e-07
Yellow Bell Pepper,Cucumber Kirby,0.0010629850669808662,0.1371900826446281,4.618070371209627,2,1.5501618507077402e-07
Bag of Organic Bananas && Organic Red Bell Pepper,Organic Hass Avocado,0.0012678978509771779,0.30368098159509205,4.599452691334907,3,4.881869051863253e-07
Organic Garlic && Banana,Large Lemon,0.0013344945057759791,0.22001689189189189,4.595377421544699,3,3.9182271126605115e-07
Bag of Organic Bananas && Organic Cucumber,Organic Hass Avocado,0.002067057708562793,0.3025871766029246,4.582886279146053,3,1.2928725719598025e-06
Organic Broccoli,Fresh Cauliflower,0.0012320381137778233,0.10088087248322147,4.5791072463869895,2,1.5312888350217811e-07
Organic Small Bunch Celery,Organic Yellow Onion,0.003429727722138265,0.16086016338298895,4.560410746231407,2,1.8922032892932481e-06
Organic Strawberries && Organic Tomato Cluster,Organic Hass Avocado,0.0011039676237801286,0.29993041057759223,4.542647771020592,3,3.655385425796065e-07
Large Lemon && Organic Baby Spinach,Organic Avocado,0.0018186009579672653,0.2522202486678508,4.540894963450111,3,8.341704104677844e-07
Raspberries,Strawberries,0.0036295176865346686,0.2029504439988542,4.528167952999924,2,2.6735471023262558e-06
Organic Italian Parsley Bunch,Organic Yellow Onion,0.003017340744345688,0.15968550901450454,4.527109111491738,2,1.45383199231416e-06
Organic D'Anjou Pears,Organic Gala Apples,0.0015855126661714607,0.10265339966832504,4.520802455105559,2,2.580552913153056e-07
Organic Mint,Limes,0.00117056427857893,0.1955498502353445,4.467994207899622,2,2.6794645859659816e-07
Organic Garlic && Banana,Limes,0.0011859327373786531,0.19552364864864863,4.467395544502774,3,2.7499158777977826e-07
Bag of Organic Bananas && Organic Strawberries,Organic Raspberries,0.0037755180451320407,0.19175230909327434,4.45766458217847,3,2.7333402906776945e-06
Bunched Cilantro,Yellow Onions,0.0014625649957736738,0.10185515519086692,4.4272178955763035,2,2.178779924149941e-07
Large Lemon && Banana,Cucumber Kirby,0.0017187059757690633,0.1314397649363369,4.42450410663867,3,3.8826652401524327e-07
Organic D'Anjou Pears,Apple Honeycrisp Organic,0.0017776184011680028,0.11509121061359867,4.361980345175716,2,3.6367984461670547e-07
Organic Red Onion,Organic Garlic,0.0031172357265438896,0.14883209000856057,4.353779129345282,2,1.4462250196382828e-06
Bag of Organic Bananas && Organic Red Onion,Organic Hass Avocado,0.0011731256883788837,0.28660826032540676,4.340874846321995,3,3.94437132275575e-07
Broccoli Crown && Banana,Organic Avocado,0.0010834763453804975,0.24075128059191808,4.3344112269260195,3,2.8262298189676187e-07
Organic Russet Potato,Organic Yellow Onion,0.0015137931917727518,0.1523588553750967,4.319397336939329,2,3.491409559235379e-07
Limes && Large Lemon,Organic Avocado,0.0020696191183627467,0.23919478981645942,4.3063886507836715,3,1.0245486152856171e-06
Organic Coconut Milk,Organic Garlic,0.0012730206705770855,0.14708493637170758,4.302669714437162,2,2.3836314559784448e-07
Bag of Organic Bananas && Organic Raspberries,Organic Hass Avocado,0.0036167106375348994,0.28313615400040104,4.288287461042658,3,3.703589596941896e-06
Bag of Organic Bananas && Organic Yellow Onion,Organic Hass Avocado,0.002210496657360211,0.2826727808712742,4.281269363384186,3,1.3812227292856784e-06
Bag of Organic Bananas && Organic Kiwi,Organic Hass Avocado,0.0013191260469762557,0.28188286808976465,4.269305603092874,3,4.905025543638584e-07
Large Lemon && Organic Garlic,Organic Avocado,0.0011628800491790682,0.2370757180156658,4.268237540719211,3,3.2059512479662416e-07
Banana && Organic Avocado,Cucumber Kirby,0.0021234087241617785,0.1264104910033547,4.255209501001872,3,5.699677891983266e-07
Feta Cheese Crumbles,Organic Grape Tomatoes,0.0011577572295791603,0.11260587942202292,4.251688721968276,2,1.5093712376545872e-07
Organic Bartlett Pear,Organic Large Extra Fancy Fuji Apple,0.0011603186393791143,0.10073382254836558,4.244279264095338,2,1.3562190865809238e-07
Limes && Organic Lemon,Organic Hass Avocado,0.0010066340513818805,0.28011404133998574,4.242515532433714,3,2.8384295122365565e-07
Bag of Organic Bananas && Apple Honeycrisp Organic,Organic Raspberries,0.0013601086037755181,0.18153846153846154,4.220223339837488,3,3.358271674762682e-07
Frozen Organic Wild Blueberries,Organic Raspberries,0.0016751620091698472,0.1808628318584071,4.204516981412452,2,5.075314471946176e-07
Organic Strawberries && Organic Raspberries,Organic Blueberries,0.0014497579467739044,0.1332705439133506,4.2037774136875825,3,2.8010777654732597e-07
Bag of Organic Bananas && Organic Lemon,Organic Yellow Onion,0.0010629850669808662,0.14810849393290507,4.1988989264647065,3,1.6735330472487202e-07
Bag of Organic Bananas && Organic Small Bunch Celery,Organic Hass Avocado,0.0013344945057759791,0.2752245113576334,4.168460312648239,3,4.901406129308025e-07
Bag of Organic Bananas && Organic Navel Orange,Organic Hass Avocado,0.001239722343177685,0.27515633882888,4.16742779385433,3,4.2289093818999506e-07
Feta Cheese Crumbles,Cucumber Kirby,0.0012704592607771317,0.12356751370204284,4.159509658942451,2,1.9944621318236434e-07
Organic Carrot Bunch,Organic Yellow Onion,0.0016828462385697087,0.14671728450200983,4.159457921895989,2,4.1549916278986565e-07
Organic Basil,Organic Garlic,0.0011372659511795292,0.14144632048423064,4.137723511183013,2,1.8294297120364827e-07
Bag of Organic Bananas && Apple Honeycrisp Organic,Organic Hass Avocado,0.0020465664301631617,0.27316239316239316,4.1372281458094395,3,1.1441226968559176e-06
Red Vine Tomato,Cucumber Kirby,0.002108040265362055,0.12278084439803072,4.133028924076148,2,5.456176614648808e-07
Limes,Large Lemon,0.008652442304244256,0.19769415344999122,4.129134092039967,2,1.480032492209956e-05
Organic Garlic && Organic Baby Spinach,Limes,0.0011808099177787455,0.18071344570756567,4.129006633036268,3,2.5197093710202375e-07
Organic Blackberries,Organic Raspberries,0.0034476575907379423,0.17703538077074837,4.115540252870542,2,2.104303234718084e-06
Organic Nectarine,Organic Strawberries,0.0013549857841756103,0.3412903225806452,4.111174169660897,2,6.266044164149797e-07
Organic Grape Tomatoes && Banana,Organic Avocado,0.001383161291975103,0.22784810126582278,4.102106396826833,3,4.359042135839019e-07
Original Hummus,Organic Baby Carrots,0.0022207422965600265,0.10063842135809634,4.096574505517088,2,4.96318135053107e-07
Organic Red Bell Pepper,Organic Cucumber,0.0018621449245664814,0.10385714285714287,4.096470715584679,2,3.601333377863557e-07
Organic Lacinato (Dinosaur) Kale,Organic Lemon,0.00146000358597372,0.11115444617784712,4.0951030793897605,2,2.36937981377143e-07
Organic Strawberries && Organic Cucumber,Organic Hass Avocado,0.0013985297507748266,0.2702970297029703,4.093830289263167,3,5.286700313049777e-07
Organic Ginger Root,Organic Lemon,0.00179554826976768,0.11102312321824516,4.09026493683449,2,3.5793783749367476e-07
Bag of Organic Bananas && Organic Grape Tomatoes,Organic Hass Avocado,0.001383161291975103,0.2698650674662669,4.087287930694234,3,5.162883489224626e-07
Organic Italian Parsley Bunch,Organic Lemon,0.002092671806562332,0.11074962721973704,4.080188917887849,2,4.850031058579855e-07
No Salt Added Black Beans,Limes,0.0015496529289721062,0.1785187370905872,4.078861131125191,2,4.2869921545129993e-07
Organic Cilantro,Organic Garlic,0.00305832330114495,0.13942083138720224,4.0784719602785575,2,1.3040506362337013e-06
Organic Yellow Peaches,Organic Strawberries,0.0022822161317589203,0.33826879271070615,4.074776901023967,2,1.761876549205026e-06
Bartlett Pears,Organic Fuji Apple,0.0012474065725775467,0.11275758277379024,4.073442018202595,2,1.7545340995827869e-07
Organic Romaine Lettuce,Organic Cucumber,0.0011193360825798519,0.10321209258384505,4.07102779002414,2,1.293157999856864e-07
Bag of Organic Bananas && Organic Lemon,Organic Raspberries,0.0012525293921774544,0.17451820128479656,4.057023399047125,3,2.737893684772516e-07
Organic Raspberries && Organic Baby Spinach,Organic Hass Avocado,0.0015035475525729362,0.267304189435337,4.048501710728554,3,6.042826172822474e-07
Bag of Organic Bananas && Organic Large Extra Fancy Fuji Apple,Organic Raspberries,0.0012986347685766246,0.173808707576277,4.0405298037903,3,2.9312008807443405e-07
Green Bell Pepper,Organic Yellow Onion,0.0024230936707563843,0.14251280506176559,4.04026027333991,2,8.36747251980661e-07
Bag of Organic Bananas && Organic Whole String Cheese,Organic Hass Avocado,0.0011859327373786531,0.26639815880322204,4.034779267500715,3,3.7467208277474963e-07
Limes && Banana,Organic Avocado,0.002215619476960119,0.2235142118863049,4.02408039947117,3,1.0972244862228814e-06
Organic Garlic && Banana,Organic Avocado,0.0013524243743756564,0.22297297297297297,4.014336102300133,3,4.0782909268498465e-07
Bag of Organic Bananas && Limes,Organic Hass Avocado,0.00174944289336851,0.26503686457120684,4.01416155088819,3,8.111586917262824e-07
Bag of Organic Bananas && Fresh Cauliflower,Organic Hass Avocado,0.001139827360979483,0.26440879382055854,4.004648996992834,3,3.435216005422855e-07
Michigan Organic Kale && Banana,Organic Avocado,0.0011014062139801746,0.22233712512926573,4.002888495352392,3,2.6971619892630875e-07
Carrots,Organic Yellow Onion,0.003160779693143106,0.14118993135011443,4.0027565970806895,2,1.4105620003930107e-06
Bag of Organic Bananas && Organic Yellow Onion,Organic Zucchini,0.0010322481493814195,0.1320013101867016,4.000204262205245,3,1.4065217998239445e-07
Bag of Organic Bananas && Organic Baby Spinach,Organic Cucumber,0.0015957583053712763,0.10084169634185822,3.9775314880607056,3,2.567877899947486e-07
Bag of Organic Bananas && Organic Unsweetened Almond Milk,Organic Hass Avocado,0.001121897492379806,0.2621184919210054,3.9699608344989614,3,3.2991648398129644e-07
Organic Coconut Milk,Limes,0.0015009861427729822,0.17342408996744596,3.9624567779124815,2,3.90717433816738e-07
Bag of Organic Bananas && Organic Cucumber,Organic Raspberries,0.0011628800491790682,0.17022872140982379,3.957305890532887,3,2.3019859916967953e-07
Bag of Organic Bananas && Organic Cilantro,Organic Hass Avocado,0.001144950180579391,0.2610981308411215,3.9545067797525797,3,3.422763898691148e-07
Limes && Organic Baby Spinach,Organic Avocado,0.0014087753899746421,0.21956087824351297,3.952905809317496,3,4.3575107970818875e-07
Organic Strawberries && Organic Yellow Onion,Organic Hass Avocado,0.0013191260469762557,0.2606275303643724,3.947379219053988,3,4.5351627875646215e-07
Organic Garnet Sweet Potato (Yam),Organic Zucchini,0.0021029174457621474,0.1299667563716954,3.938548579917225,2,5.747470198528007e-07
Organic Celery Hearts,Organic Yellow Onion,0.001068107886580774,0.138814913448735,3.93542446877646,2,1.583676127582596e-07
Organic Bartlett Pear,Apple Honeycrisp Organic,0.0011936169667785149,0.10362463864798754,3.9273949300612383,2,1.4763624681694433e-07
Limes && Large Lemon,Cucumber Kirby,0.0010091954611818345,0.11663706335109532,3.926217960243242,3,1.1879198895049917e-07
Raspberries,Organic Blueberries,0.0022233037063599807,0.1243196791750215,3.9214386318752643,2,6.14522041503835e-07
Bag of Organic Bananas && Organic Zucchini,Organic Hass Avocado,0.001872390563766297,0.2588526912181303,3.920498086607063,3,9.074977816637617e-07
Organic Garlic && Organic Baby Spinach,Large Lemon,0.0012243538843779616,0.18737749901999215,3.913655542071214,3,2.8088682224362625e-07
Bag of Organic Bananas && Organic D'Anjou Pears,Organic Hass Avocado,0.0012474065725775467,0.2582184517497349,3.9108921033329715,3,4.0179389056723523e-07
Bag of Organic Bananas && Organic Garnet Sweet Potato (Yam),Organic Baby Spinach,0.0011372659511795292,0.29403973509933773,3.8998523230103426,3,3.803033023895708e-07
Organic Baby Arugula && Banana,Organic Avocado,0.0010501780179810968,0.21658742736397252,3.8993727238721934,3,2.3886861409127783e-07
Organic Navel Orange,Organic Lemon,0.0014087753899746421,0.1057285659361784,3.8952051927095788,2,2.0983399743733427e-07
Organic Garnet Sweet Potato (Yam),Organic Yellow Onion,0.002215619476960119,0.1369320880164635,3.8820460738150837,2,6.72195466468664e-07
Organic Cucumber && Organic Baby Spinach,Organic Hass Avocado,0.0012320381137778233,0.25612353567625135,3.8791631905716453,3,3.8877450294908695e-07
Bag of Organic Bananas && Limes,Large Lemon,0.0012217924745780077,0.1850989522700815,3.866064731209208,3,2.763114310811837e-07
Organic White Onions,Limes,0.0012345995235777771,0.16900420757363255,3.861469695020886,2,2.576022945666566e-07
Bag of Organic Bananas && Organic Garlic,Organic Hass Avocado,0.0016828462385697087,0.2544539116963594,3.85387561257616,3,7.206062164883882e-07
Red Raspberries,Strawberries,0.0013985297507748266,0.17191435768261965,3.8357003304875716,2,3.3624479321034477e-07
Organic Whole Strawberries,Organic Raspberries,0.001580389846571553,0.16466506538564185,3.827967618030751,2,4.112727476459472e-07
Limes && Organic Garlic,Organic Avocado,0.0010373709689813274,0.2119309262166405,3.815538524521034,3,2.280670348249762e-07
Carrots,Organic Garlic,0.0029123229425475784,0.13009153318077804,3.805562375925937,2,1.1033875899268165e-06
Organic Avocado && Organic Baby Spinach,Cucumber Kirby,0.0010757921159806358,0.11217948717948718,3.776167752176547,3,1.2982853746222205e-07
Organic Garlic && Organic Yellow Onion,Limes,0.0011603186393791143,0.16496722505462494,3.769231247941483,3,2.2210186570846378e-07
