Left Hand Side,Right Hand Side,Support,Confidence,Lift,Total_Items,Support_Confidence_Score
Sparkling Lemon Water,Lime Sparkling Water,0.0015449295917333605,0.21592920353982303,19.238244466114416,2,5.153814302591784e-07
Sustainably Soft Bath Tissue,100% Recycled Paper Towels,0.00103417418025867,0.1594014313597918,17.14155092821612,2,1.7048241873965814e-07
Blackberries,Raspberries,0.0024651335562084218,0.26764436296975247,13.02774196938283,2,1.6264435998019025e-06
Sparkling Lemon Water,Sparkling Water Grapefruit,0.0016631209266200655,0.23244837758112094,12.67970307218003,2,6.429455217258199e-07
Lime Sparkling Water,Sparkling Water Grapefruit,0.0025917671293013205,0.23091387739751787,12.5959984367906,2,1.551107825292012e-06
Packaged Grape Tomatoes,Hass Avocados,0.0015660351872488435,0.2466755319148936,12.22816911754885,2,6.049634062880745e-07
Peach Pear Flavored Sparkling Water,Sparkling Water Grapefruit,0.0011650288724546652,0.22097678142514013,12.053945067175086,2,2.999300780850479e-07
Limes && Organic Red Onion,Organic Cilantro,0.0012367878972073076,0.30777310924369744,12.047700044988252,3,4.707833830722613e-07
Organic Red Bell Pepper,Organic Bell Pepper,0.002638199439435383,0.11814744801512286,12.012705160761659,2,8.223176136858658e-07
Organic Orange Bell Pepper,Organic Red Bell Pepper,0.0011143754432175058,0.2621648460774578,11.740623949930827,2,3.2556485989056616e-07
Organic Yellow Squash,Organic Zucchini,0.0020008104548677945,0.4417520969245107,11.637144308885164,2,1.768440758406449e-06
Organic Whole Strawberries,Pineapple Chunks,0.0011692499915577617,0.10468631897203326,11.605338188933349,2,1.4312143437033928e-07
Baby Cucumbers,Hass Avocados,0.0014351804950528484,0.21546261089987326,10.680886037376768,2,4.437976160641618e-07
Seedless Cucumbers,Hass Avocados,0.0012241245398980178,0.2115244347191831,10.485663252294069,2,3.169653230214113e-07
Rainbow Bell Peppers,Hass Avocados,0.0010510586566710566,0.1976190476190476,9.796347113861238,2,2.1831456400081613e-07
Jalapeno Peppers,Bunched Cilantro,0.0017475433086819978,0.1354712041884817,9.637738785906325,2,4.1371654218185827e-07
Organic Dill,Organic Italian Parsley Bunch,0.0011734711106608584,0.19730305180979418,9.294468519774803,2,2.716930989499395e-07
Yellow Bell Pepper,Red Peppers,0.0014098537804342688,0.16229348882410108,9.147746056717784,2,3.22588768637708e-07
Baby Cucumbers,Raspberries,0.0012410090163104041,0.18631178707224333,9.068832464467379,2,2.869394127362058e-07
Fresh Ginger Root,Garlic,0.0011734711106608584,0.12930232558139537,8.675230285906228,2,1.780537564746348e-07
Organic Jalapeno Pepper,Organic Cilantro,0.0016293519737952927,0.22095020034344592,8.649039369161223,2,5.865759083234676e-07
Pure Sparkling Water,Sparkling Water Grapefruit,0.0010763853712896362,0.15711645101663585,8.570461826305571,2,1.8203597918620678e-07
Limes && Organic Garlic,Organic Cilantro,0.0011861344679701482,0.21698841698841698,8.493956367849295,3,3.052842535027168e-07
Organic Thyme,Organic Italian Parsley Bunch,0.0011523655151453754,0.17213114754098363,8.108681124885502,2,2.2858091713460327e-07
Organic Bell Pepper,Orange Bell Pepper,0.0010763853712896362,0.1094420600858369,8.084584285180888,2,1.2680016919279553e-07
Green Onions,Bunched Cilantro,0.0010763853712896362,0.11348464619492656,8.073563550199063,2,1.314839315617328e-07
Clementines,Hass Avocados,0.0012283456590011144,0.16157690172126596,8.009670291980497,2,2.437925707241436e-07
Packaged Grape Tomatoes,Raspberries,0.00103417418025867,0.16289893617021275,7.9291985975894965,2,1.742230569167916e-07
Organic Garbanzo Beans,Organic Black Beans,0.0011861344679701482,0.10571858540255831,7.92066911961027,2,1.4873706105568784e-07
Orange Bell Pepper,Red Peppers,0.0018615135244656063,0.13751169317118803,7.7509089124499475,2,4.765100023011688e-07
Organic Mint,Organic Italian Parsley Bunch,0.0010637220139803464,0.16342412451361868,7.698514375377673,2,1.849151360587898e-07
Limes && Banana,Bunched Cilantro,0.0010974909668051195,0.1053484602917342,7.494736227313212,3,1.2689079002305401e-07
Bag of Organic Bananas && Limes,Organic Cilantro,0.0013718637085063992,0.19005847953216373,7.439790818752101,3,3.5769196566257453e-07
Organic Garlic && Organic Yellow Onion,Organic Italian Parsley Bunch,0.0011270388005267956,0.15614035087719297,7.35539345480424,3,1.983320434253792e-07
Organic Garlic && Organic Baby Spinach,Organic Ginger Root,0.0010088474656400905,0.13587265491756678,7.269371147378329,3,1.3828754800107767e-07
Bag of Organic Bananas && Organic Garlic,Organic Ginger Root,0.0011143754432175058,0.13476263399693722,7.209983524031259,3,1.6735263599275144e-07
Bag of Organic Bananas && Organic Raspberries,Organic Strawberries && Organic Hass Avocado,0.0015533718299395535,0.10354530106921778,7.16631492974057,4,2.4985108820323873e-07
Clementines,Raspberries,0.0010974909668051195,0.14436424208772905,7.027011795264302,2,1.7388476944858265e-07
Green Bell Pepper,Red Peppers,0.0024904602708270018,0.12394957983193279,6.9864742470864165,2,7.687839270451566e-07
Organic Yellow Onion && Organic Baby Spinach,Organic Garlic,0.0016757842839293553,0.2530274059910771,6.848303963088099,3,7.10564963420685e-07
Organic Bell Pepper,Green Bell Pepper,0.001342315874784723,0.13648068669527896,6.792609369928229,2,2.459125264585005e-07
Limes && Organic Baby Spinach,Organic Cilantro,0.0012156823016918246,0.16832261835184104,6.588946063784625,3,2.4876121337829277e-07
Bag of Organic Bananas && Organic Yellow Onion,Organic Garlic,0.0019965893357646977,0.23638180909545226,6.397783171706731,3,9.423051101954256e-07
Organic White Onions,Organic Garlic,0.0017391010704758045,0.23409090909090907,6.33577890177913,2,7.080015248477254e-07
Organic Jalapeno Pepper,Limes,0.00206834836051734,0.28048082427017745,6.181694035994243,2,1.1999151807801012e-06
Globe Eggplant,Organic Zucchini,0.0016335730928983892,0.2338368580060423,6.16000077939102,2,6.240079312922675e-07
Organic Strawberries && Organic Yellow Onion,Organic Garlic,0.001384527065815689,0.22746185852981968,6.156360577304741,3,4.3602509312080025e-07
Jalapeno Peppers,Limes,0.003520413331982575,0.27290575916230364,6.014742391718893,2,3.38220568172531e-06
Organic Strawberries && Limes,Organic Cilantro,0.0010721642521865397,0.15291992775436483,5.986011659735633,3,1.7578699015734339e-07
Organic Red Bell Pepper,Green Bell Pepper,0.002684631749569446,0.12022684310018904,5.983659671808232,2,8.665046300919564e-07
Bunched Cilantro,Limes,0.003794786073683855,0.26996996996996997,5.95003867948328,2,3.8876759186718955e-06
Organic Garlic,Organic Ginger Root,0.0040776010535913286,0.11036216154461329,5.904525184861125,2,1.8349729373097961e-06
Yellow Bell Pepper,Green Bell Pepper,0.0010215108229493803,0.11758989310009718,5.852419335080971,2,1.2270321450896904e-07
Organic Italian Parsley Bunch,Organic Small Bunch Celery,0.0027859386080437646,0.13123881487373235,5.832114087196903,2,1.018604015180081e-06
Bag of Organic Bananas && Organic Cucumber,Organic Small Bunch Celery,0.0010299530611555736,0.1307609860664523,5.810879880526509,3,1.387116866006601e-07
Jalapeno Peppers,Organic Cilantro,0.0019121669537027657,0.14823298429319373,5.802542450593981,2,5.419964835900886e-07
Whole Milk Plain Yogurt,Organic Whole Milk,0.0018572924053625098,0.28368794326241137,5.7619005924758495,2,9.785915117779454e-07
Organic Coconut Milk,Organic Ginger Root,0.00104683753756796,0.10680447889750215,5.714184342532485,2,1.1704369933471786e-07
Orange Bell Pepper,Green Bell Pepper,0.0015322662344240704,0.11318989710009354,5.633432643403479,2,2.657517468586441e-07
Organic Carrot Bunch,Organic Small Bunch Celery,0.0015533718299395535,0.12538330494037478,5.571901420670521,2,3.02545406294484e-07
Organic Jalapeno Pepper,Organic Red Onion,0.0010172897038462838,0.13795077275329137,5.566528677967253,2,1.4276226692269607e-07
Organic Thyme,Organic Garlic,0.0013760848276094958,0.2055485498108449,5.563266725052942,2,3.8922867692643134e-07
Bag of Organic Bananas && Organic Blackberries,Organic Raspberries,0.0011481443960422786,0.2671905697445972,5.558352189565688,3,3.5222010877447397e-07
Limes && Organic Garlic,Large Lemon,0.0014900550433931043,0.2725868725868726,5.555959774870555,3,6.052148288930138e-07
Organic Lemon && Organic Raspberries,Organic Hass Avocado,0.0015027184007023941,0.3869565217391304,5.546439244075929,3,8.738107420480475e-07
Organic Red Onion,Organic Cilantro,0.0034613176645392225,0.13966956225515245,5.467329473974659,2,1.6733419143890362e-06
Limes,Organic Cilantro,0.0063105730591294365,0.1390827053679412,5.444357110457162,2,5.5387367978642036e-06
Organic Thyme,Organic Yellow Onion,0.00130854692195995,0.19546027742749056,5.368110545291238,2,3.346856649186422e-07
Organic Yellow Onion,Organic Garlic,0.007218113666295208,0.19823788546255505,5.365400207656934,2,1.0328424759824204e-05
Organic Garlic,Organic Italian Parsley Bunch,0.004191571269374936,0.11344681823374841,5.344204618581812,2,1.9931777468645794e-06
Banana && Organic Yellow Onion,Organic Garlic,0.0010299530611555736,0.1967741935483871,5.325784707915811,3,2.0873871548131594e-07
Organic Strawberries && Organic Blackberries,Organic Raspberries,0.0012452301354135009,0.25343642611683853,5.27222542086262,3,3.929780383091651e-07
Organic Cilantro,Organic Italian Parsley Bunch,0.0028450342754871173,0.11136814276272307,5.246283255728802,2,9.01438251708765e-07
Organic Low Sodium Chicken Broth,Organic Garlic,0.001156586634248472,0.19241573033707865,5.207820881957646,2,2.5739310677744744e-07
Limes && Banana,Large Lemon,0.002621314963022997,0.2516207455429498,5.128620932814847,3,1.7289596499447678e-06
Organic Strawberries && Organic Lemon,Organic Hass Avocado,0.0019543781447337316,0.3578052550231839,5.1285997178129445,3,1.366670781143551e-06
Red Raspberries,Organic Blackberries,0.001004626346536994,0.11793855302279486,5.117237173134102,2,1.1903232650405942e-07
Bag of Organic Bananas && Organic Lemon,Organic Cucumber,0.0011523655151453754,0.1455223880597015,5.10133705547433,3,1.932459139528149e-07
Organic Tomato Paste,Organic Yellow Onion,0.0011354810387329889,0.18526170798898073,5.088017582821874,2,2.38861104633373e-07
Organic Jalapeno Pepper,Organic Garlic,0.0013718637085063992,0.18603319977103608,5.035074735354454,2,3.5011634875958934e-07
Organic Lemon && Organic Cucumber,Organic Hass Avocado,0.0010510586566710566,0.3497191011235955,5.012696873946289,3,3.863431891025679e-07
Organic Ginger Root,Organic Cilantro,0.0023764900550433932,0.12714543812104787,4.977075821650483,2,7.180799242792332e-07
Bag of Organic Bananas && Organic Kiwi,Organic Raspberries,0.001473170566980718,0.23790047716428087,4.949031844233122,3,5.162991140265735e-07
Packaged Grape Tomatoes,Strawberries,0.0015111606389085874,0.238031914893617,4.927965810185916,2,5.435712224853765e-07
Garlic,Yellow Onions,0.0017475433086819978,0.11724723874256585,4.905747058825295,2,3.580622353179719e-07
Organic Bartlett Pear,Organic Kiwi,0.0014689494478776213,0.10416043100868004,4.891183894485696,2,2.247586779964529e-07
Organic Lemon && Organic Baby Spinach,Organic Hass Avocado,0.0016715631648262588,0.33962264150943394,4.867979323823265,3,9.489475745673889e-07
Organic Hass Avocado && Organic Baby Spinach,Bag of Organic Bananas && Organic Strawberries,0.0013507581129909162,0.11319419879731163,4.85536094004677,4,2.0652819014483542e-07
Limes && Organic Baby Spinach,Large Lemon,0.001713774355857225,0.23728813559322035,4.836488727056377,3,6.96920603374811e-07
Organic Coconut Milk,Organic Cilantro,0.0012072400634856313,0.12316968130921618,4.8214458329277186,2,1.795110126068261e-07
Organic Cucumber,Organic Small Bunch Celery,0.003085638064363624,0.1081680970701391,4.8068757959677795,2,1.029886004019906e-06
Organic Strawberries && Organic Lemon,Organic Raspberries,0.0012536723736196942,0.2295208655332303,4.774711198479487,3,3.607366637187324e-07
"Organic Red Radish, Bunch",Organic Italian Parsley Bunch,0.001013068584743187,0.1011804384485666,4.766365199884514,2,1.038422891123336e-07
Large Lemon && Organic Baby Spinach,Organic Avocado,0.00206834836051734,0.2692307692307692,4.711319704080821,3,1.1517867147378222e-06
Organic D'Anjou Pears,Organic Kiwi,0.001899503596393476,0.10013351134846461,4.702087090683184,2,3.6129311542507496e-07
Organic Lacinato (Dinosaur) Kale,Organic Small Bunch Celery,0.0015449295917333605,0.10571923743500868,4.698051064585124,2,2.5233146282186807e-07
Broccoli Crown && Banana,Organic Avocado,0.0014140748995373654,0.26842948717948717,4.697297919247247,3,5.367537020857687e-07
Organic Green Cabbage,Fresh Cauliflower,0.001025731942052477,0.12077534791252485,4.695907274227603,2,1.2707088574456228e-07
Organic Strawberries && Apple Honeycrisp Organic,Organic Raspberries,0.001198797825279438,0.22486144101346,4.677781420956509,3,3.231520254585096e-07
Bag of Organic Bananas && Organic Garlic,Organic Cucumber,0.001101712085908216,0.1332312404287902,4.670466673948226,3,1.617120187757308e-07
Organic Lemon,Bag of Organic Bananas && Organic Hass Avocado,0.0029294566575490495,0.10044869011434361,4.65324530364655,3,8.620221621175515e-07
Shallot,Large Lemon,0.0014562860905683315,0.22772277227722773,4.641524188554104,2,4.829474364792503e-07
"Flat Parsley, Bunch",Large Lemon,0.0010932698477020227,0.2269938650306748,4.626667349326937,2,2.7131191114167453e-07
Organic Raspberries && Organic Cucumber,Organic Hass Avocado,0.0010510586566710566,0.32170542635658916,4.611163015826561,3,3.5539580186179375e-07
Bag of Organic Bananas && 100% Raw Coconut Water,Organic Hass Avocado,0.001025731942052477,0.32142857142857145,4.607194717189877,3,3.3818336259002557e-07
Organic Tomato Paste,Organic Garlic,0.0010426164184648634,0.17011019283746556,4.604111176050147,2,1.8491811434226397e-07
Blackberries,Strawberries,0.0020472427650018573,0.22227314390467462,4.601712565200824,2,9.315918539612458e-07
Seedless Red Grapes && Banana,Honeycrisp Apple,0.0010552797757741531,0.11904761904761904,4.599291771503122,3,1.325732625188032e-07
Large Lemon && Organic Garlic,Organic Avocado,0.0014014115422280756,0.260596546310832,4.560227818527209,3,5.117997104781039e-07
Bag of Organic Bananas && Organic Lemon,Organic Raspberries,0.001734879951372708,0.21908315565031983,4.5575760367214055,3,6.593983321814566e-07
Organic Lemon && Organic Yellow Onion,Organic Hass Avocado,0.0010890487285989262,0.31695331695331697,4.543048680996406,3,3.759152338843218e-07
Organic Grape Tomatoes && Banana,Cucumber Kirby,0.00104683753756796,0.15057680631451126,4.53960902559595,3,1.65012428570258e-07
Organic Butternut Squash,Organic Zucchini,0.0013127680410630466,0.17220376522702102,4.536390614627176,2,2.967690687247808e-07
Rainbow Bell Peppers,Strawberries,0.0011650288724546652,0.21904761904761905,4.534934645010674,2,2.973116408954165e-07
Bag of Organic Bananas && Organic Garnet Sweet Potato (Yam),Organic Hass Avocado,0.001473170566980718,0.3155515370705244,4.522956276509893,3,6.848198917513411e-07
Organic Russet Potato,Organic Yellow Onion,0.0017517644277850943,0.16403162055335968,4.504955603474741,2,5.033603254300767e-07
Bag of Organic Bananas && Organic Red Bell Pepper,Organic Hass Avocado,0.0016968898794448384,0.3138173302107728,4.498099031719077,3,9.036166867375892e-07
Bag of Organic Bananas && Organic Cucumber,Organic Hass Avocado,0.0024693546753115185,0.31350482315112543,4.493619713443502,3,1.911662282852342e-06
Limes && Organic Lemon,Organic Hass Avocado,0.0012367878972073076,0.31336898395721924,4.491672663080896,3,4.793430809463025e-07
Organic Garlic && Organic Lemon,Organic Hass Avocado,0.001122817681423699,0.3129411764705883,4.485540686749046,3,3.9453105783635996e-07
Organic Jalapeno Pepper,Organic Yellow Onion,0.0012030189443825348,0.1631368059530624,4.480380463425028,2,2.361004896707679e-07
Baby Cucumbers,Strawberries,0.001439401614155945,0.21609632446134344,4.473834103835542,2,4.4772500591295703e-07
Raspberries,Strawberries,0.004402627224529767,0.21430039038422025,4.436652947966731,2,4.153811571138693e-06
Bag of Organic Bananas && Organic D'Anjou Pears,Organic Raspberries,0.0012536723736196942,0.21214285714285716,4.413197350594611,3,3.3342374489431407e-07
Organic Small Bunch Celery,Organic Yellow Onion,0.0036048357140445074,0.16019508534984056,4.399589207015839,2,2.0817095870501143e-06
Bag of Organic Bananas && Organic Baby Arugula,Organic Hass Avocado,0.0011903555870732448,0.3058568329718004,4.383997286928327,3,4.333827456364098e-07
Organic Garlic && Banana,Large Lemon,0.001342315874784723,0.2150101419878296,4.382410967692057,3,3.8740783410974045e-07
Limes && Large Lemon,Organic Avocado,0.002237193124641205,0.25,4.374796868075048,3,1.2512582692354696e-06
Organic Broccoli,Fresh Cauliflower,0.0015998041400736164,0.11203074194501922,4.355905283069561,2,2.867284882116887e-07
Organic D'Anjou Pears,Organic Large Extra Fancy Fuji Apple,0.002148549623476176,0.11326212728081887,4.35094065207315,2,5.228480488719772e-07
Organic Strawberries && Organic Whole String Cheese,Organic Whole Milk,0.0010088474656400905,0.21415770609319,4.349692833016211,3,2.1796397574721834e-07
Organic Small Bunch Celery,Carrots,0.0026888528686725426,0.1194897767773401,4.346991105291613,2,8.639026918678998e-07
Shallot,Limes,0.0012578934927227907,0.1966996699669967,4.335188260662516,2,3.112371086681411e-07
Organic Whole String Cheese && Banana,Organic Whole Milk,0.001025731942052477,0.21278458844133102,4.321803852889668,3,2.2387620150443022e-07
Organic Kiwi && Organic Strawberries,Organic Raspberries,0.0011439232769391821,0.20734506503442998,4.313389118977573,3,2.7132355441071765e-07
Apple Honeycrisp Organic && Organic Raspberries,Organic Hass Avocado,0.0011270388005267956,0.30067567567567566,4.30973319641035,3,3.819231917313046e-07
Bag of Organic Bananas && Apple Honeycrisp Organic,Organic Hass Avocado,0.0023807111741464895,0.29920424403183027,4.288642438777632,3,1.6958255341189177e-06
Bag of Organic Bananas && Organic Cilantro,Organic Hass Avocado,0.0016420153311045825,0.29854182655410594,4.279147681387579,3,8.049327561086641e-07
Organic Leek,Organic Yellow Onion,0.0011523655151453754,0.15573302909298345,4.27704353399538,2,2.0680509673444422e-07
Organic Leek,Organic Garlic,0.0011692499915577617,0.15801483171705646,4.276744623911521,2,2.1602927287160166e-07
Bag of Organic Bananas && Organic Carrot Bunch,Organic Hass Avocado,0.0010510586566710566,0.2978468899521531,4.269186811303538,3,3.290386969390291e-07
Limes && Banana,Organic Avocado,0.002541113700064161,0.2439222042139384,4.2684403801964,3,1.5750688086165194e-06
Organic Mint,Limes,0.0012578934927227907,0.1932555123216602,4.259280295008892,2,3.057874316681153e-07
Bag of Organic Bananas && Organic Tomato Cluster,Organic Hass Avocado,0.0017179954749603214,0.29686360320933625,4.255092876010684,3,8.761954339588221e-07
Bag of Organic Bananas && Organic Strawberries,Organic Raspberries,0.0047529801100867864,0.2038747057758465,4.241195407193637,3,4.605696765827913e-06
Jalapeno Peppers,Organic Red Onion,0.0013549792320940127,0.1050392670157068,4.2384981286133545,2,1.9284880855018054e-07
Large Lemon && Banana,Cucumber Kirby,0.0018741768817748961,0.14037306354726525,4.231985269356239,3,4.930658580384717e-07
Feta Cheese Crumbles,Organic Grape Tomatoes,0.001452064971465235,0.12879071508798204,4.227661849411569,2,2.7155428018965886e-07
Organic Leek,Organic Zucchini,0.0011861344679701482,0.16029663434112948,4.2227192107139935,2,2.2552373547405493e-07
Organic Garlic && Banana,Organic Avocado,0.0015027184007023941,0.24070317782285328,4.21211003390052,3,5.43546911889252e-07
Organic Roma Tomato,Organic Red Onion,0.0012705568500320805,0.10429660429660428,4.208530530451839,2,1.683675424318074e-07
Organic D'Anjou Pears,Organic Gala Apples,0.001971262621146118,0.10391633288829549,4.20680022668639,2,4.038060173906347e-07
Organic Diced Tomatoes,Organic Yellow Onion,0.001198797825279438,0.15293484114162625,4.2001942506162555,2,2.1978514170926094e-07
Limes && Organic Baby Spinach,Organic Avocado,0.0017306588322696112,0.23962594973699589,4.193259417675674,3,7.177228506266825e-07
Michigan Organic Kale && Banana,Organic Avocado,0.0012452301354135009,0.23905996758508913,4.183355189893482,3,3.7068592916682986e-07
Organic Nectarine,Organic Strawberries,0.0017517644277850943,0.39187913125590174,4.171170135734742,2,1.202551107967983e-06
Bag of Organic Bananas && Organic Raspberries,Organic Hass Avocado,0.004360416033498802,0.2906584130557119,4.166150815981992,3,5.52635467324277e-06
Yellow Bell Pepper,Cucumber Kirby,0.001198797825279438,0.1379980563654033,4.160383245760944,2,1.9831924594465384e-07
Frozen Organic Wild Blueberries,Organic Raspberries,0.002161212980785466,0.19992190550566186,4.158965498938647,2,9.338035426542704e-07
Feta Cheese Crumbles,Organic Red Onion,0.0011608077533515687,0.10295769374766006,4.154503403099244,2,1.3873288134268327e-07
Bag of Organic Bananas && Organic Granny Smith Apple,Organic Raspberries,0.00104683753756796,0.19871794871794873,4.133919645510795,3,2.177688059737299e-07
Broccoli Crown && Banana,Large Lemon,0.0010679431330834432,0.20272435897435898,4.131997895419559,3,2.3120764541788497e-07
Bag of Organic Bananas && Organic Italian Parsley Bunch,Organic Hass Avocado,0.0011608077533515687,0.28825995807127885,4.131772574232711,3,3.8842298329801573e-07
Organic Large Extra Fancy Fuji Apple && Organic Strawberries,Organic Raspberries,0.0011354810387329889,0.19837758112094395,4.1268389952472875,3,2.557716253153817e-07
Large Lemon && Organic Baby Spinach,Cucumber Kirby,0.0010510586566710566,0.1368131868131868,4.124661645303029,3,1.51140852000565e-07
Organic Yellow Onion && Organic Baby Spinach,Organic Zucchini,0.00103417418025867,0.15615041427660928,4.11349468962369,3,1.670054031885625e-07
Organic Russet Potato,Organic Garlic,0.0016166886164860027,0.15138339920948615,4.097261830952143,2,3.9566807812833514e-07
Limes && Organic Garlic,Organic Avocado,0.0012789990882382737,0.23397683397683397,4.094404481935875,3,3.827483523686824e-07
Bag of Organic Bananas && Organic Whole String Cheese,Organic Hass Avocado,0.0012536723736196942,0.28557692307692306,4.09331530642639,3,4.4883965658849966e-07
Bag of Organic Bananas && Organic Bartlett Pear,Organic Hass Avocado,0.0011523655151453754,0.2852664576802508,4.088865252316198,3,3.788185314268346e-07
Organic Red Onion,Organic Garlic,0.0037314692871374057,0.15057060126043265,4.075263077916318,2,2.0965244299286613e-06
Organic Baby Arugula && Banana,Organic Avocado,0.0012241245398980178,0.23218574859887914,4.063061943128148,3,3.479259070154963e-07
Organic Strawberries && Organic Baby Spinach,Organic Cucumber,0.0016124674973829062,0.11554748941318815,4.050556737487707,3,3.00429415095107e-07
Limes && Organic Cilantro,Large Lemon,0.0012536723736196942,0.19866220735785955,4.049201718309074,3,3.1223628284417374e-07
Organic Italian Parsley Bunch,Organic Yellow Onion,0.003119407017188397,0.1469477033207397,4.035763819556749,2,1.4299040371118376e-06
Bag of Organic Bananas && Organic Red Onion,Organic Hass Avocado,0.001528045115320974,0.28149300155520995,4.034778439038931,3,6.572641668376177e-07
Bag of Organic Bananas && Organic D'Anjou Pears,Organic Hass Avocado,0.0016631209266200655,0.2814285714285714,4.0338549301618025,3,7.784233280894747e-07
Bag of Organic Bananas && Organic Navel Orange,Organic Raspberries,0.0010426164184648634,0.19387755102040816,4.033225091933507,3,2.1075439719385185e-07
Large Lemon && Organic Avocado,Cucumber Kirby,0.0011185965623206025,0.13377082281675923,4.032940062176321,3,1.673818482319028e-07
Bag of Organic Bananas && Apple Honeycrisp Organic,Organic Raspberries,0.0015407084726302637,0.19363395225464192,4.0281575188737,3,4.596449061732935e-07
Bag of Organic Bananas && Michigan Organic Kale,Organic Hass Avocado,0.001198797825279438,0.28090999010880313,4.026421847575985,3,4.0370030480128347e-07
Organic Garlic && Banana,Limes,0.0011397021578360856,0.1825557809330629,4.023462157053339,3,2.3712553909099532e-07
Limes,Large Lemon,0.00894877249856482,0.19722764908363571,4.019962056139519,2,1.5794094517617316e-05
Limes && Banana,Organic Cilantro,0.0010679431330834432,0.10251215559157212,4.012812245252115,3,1.1691537337176679e-07
Bag of Organic Bananas && Organic Yellow Onion,Organic Hass Avocado,0.0023511633404248136,0.2783608195902049,3.989883325520202,3,1.5387699963619018e-06
Large Lemon && Banana,Organic Avocado,0.0030392057542295613,0.2276319949415112,3.983374954175194,3,2.1025847498926004e-06
