Left Hand Side,Right Hand Side,Support,Confidence,Lift,Total_Items,Support_Confidence_Score
Packaged Grape Tomatoes,Baby Cucumbers,0.0010508149568552252,0.21861702127659574,41.873938514597704,2,2.413995543772961e-07
Total 2% with Strawberry Lowfat Greek Strained Yogurt,Total 2% Lowfat Greek Strained Yogurt with Peach,0.003170341962288271,0.30140982012639767,41.07627731600603,2,3.029490645534479e-06
Vanilla Skyr Nonfat Yogurt,"Yogurt, Strained Low-Fat, Coconut",0.001043144774688399,0.1623557500994827,40.968640488813016,2,1.7666757522943174e-07
Total 2% All Natural Greek Strained Yogurt with Honey,Total 2% with Strawberry Lowfat Greek Strained Yogurt && Total 2% Lowfat Greek Strained Yogurt with Peach,0.0010661553211888783,0.12922218779051753,40.75970016094046,3,1.4688520279858483e-07
Fridge Pack Cola,Coke Classic,0.0010175775007989774,0.1597751906864713,40.552934105935165,2,1.6544145327685773e-07
Icelandic Style Skyr Blueberry Non-fat Yogurt,"Yogurt, Strained Low-Fat, Coconut",0.0010661553211888783,0.15224534501642936,38.41739391583931,2,1.730553302048314e-07
Sparkling Water Berry,Sparkling Water Grapefruit && Lime Sparkling Water,0.0011812080536912752,0.18834080717488788,34.34256326633008,3,2.627829756789931e-07
Peach Pear Flavored Sparkling Water,Sparkling Water Grapefruit && Sparkling Lemon Water,0.0010073505912432086,0.13172851889000334,33.65272171838834,3,1.3367220133371734e-07
Soda,Zero Calorie Cola,0.0017871524448705657,0.12310672772102853,32.40250261096049,2,3.9319228407600936e-07
Total 2% with Strawberry Lowfat Greek Strained Yogurt,Total 2% Greek Strained Yogurt with Cherry 5.3 oz,0.0020990731863215085,0.19956246961594556,32.4009426851543,2,8.792938420756823e-07
Sparkling Lemon Water,Sparkling Water Grapefruit && Lime Sparkling Water,0.002060722275487376,0.1746100519930676,31.838860879155504,3,7.414949079575465e-07
Organic Raw Kombucha Gingerade,Trilogy Kombucha Drink,0.0010278044103547458,0.16079999999999997,31.227855014895724,2,1.6986621047590238e-07
Sparkling Water Berry,Peach Pear Flavored Sparkling Water,0.0014471077021412592,0.23073787199347737,30.172968968053773,2,4.83192954383877e-07
Peach Pear Flavored Sparkling Water,Sparkling Water Grapefruit && Lime Sparkling Water,0.0012553531479705976,0.16415914409896357,29.933214562101224,3,2.587002873034997e-07
Total 2% All Natural Greek Strained Yogurt with Honey,Total 2% with Strawberry Lowfat Greek Strained Yogurt,0.0025337168424416747,0.30709637434149367,29.196176328224773,2,1.97147305495307e-06
Total 2% Lowfat Greek Strained Yogurt With Blueberry,Total 2% All Natural Greek Strained Yogurt with Honey,0.0018024928092042185,0.2330578512396694,28.247521557519587,2,7.572003737848613e-07
Pure Sparkling Water,Sparkling Water Grapefruit && Sparkling Lemon Water,0.0010712687759667626,0.10914300599114353,27.882794394700202,3,1.2525434622594308e-07
Total 2% All Natural Greek Strained Yogurt with Honey,Total 2% Lowfat Greek Strained Yogurt with Peach,0.0016874400767018217,0.20452432599938025,27.872674915159443,2,5.823736127124998e-07
Mango Chunks,Pineapple Chunks,0.0010073505912432086,0.19641076769690927,26.399024575757263,2,1.9930885054294546e-07
Total 2% All Natural Greek Strained Yogurt with Honey,Total 2% Greek Strained Yogurt with Cherry 5.3 oz,0.0012860338766379036,0.1558723272389216,25.307415521512336,2,2.577946127442635e-07
Clementines,Apples,0.002024928092042186,0.14814814814814814,25.226140376336282,2,6.074568559913492e-07
Frozen Organic Wild Blueberries,Organic Whole Strawberries,0.002157877916267178,0.23079026524473611,24.37036784391129,2,1.074660353753749e-06
Total 0% Raspberry Yogurt,Total 2% with Strawberry Lowfat Greek Strained Yogurt,0.0011530840524129114,0.2549462973431317,24.23817952074195,2,3.3897731893723613e-07
Yellow Bell Pepper,Orange Bell Pepper,0.0022806008309364015,0.2850751038670502,23.00391995048484,2,1.4827155685076647e-06
Sparkling Water Berry,Sparkling Lemon Water,0.0016132949824224992,0.25723603750509577,21.79624028795073,2,6.695135596801325e-07
Pure Sparkling Water,Sparkling Water Grapefruit && Lime Sparkling Water,0.0011530840524129114,0.11747851002865328,21.42134369928066,3,1.561997596248947e-07
Sparkling Lemon Water,Lime Sparkling Water,0.0036254394375199745,0.30719237435008667,19.002153632401967,2,4.037678544464355e-06
Sparkling Water Berry,Lime Sparkling Water,0.0018382869926494088,0.2931104769669792,18.13108260378139,2,9.905079614432702e-07
Sparkling Lemon Water,Peach Pear Flavored Sparkling Water,0.0015084691594758708,0.12781629116117849,16.714191534742874,2,2.9084331260896997e-07
Trail Mix,Clementines,0.0013064876957494408,0.22792149866190903,16.67523310215847,2,3.8904150787820393e-07
0% Greek Strained Yogurt,Clementines,0.0013013742409715564,0.21949115998275118,16.058451168771708,2,3.717247226251513e-07
Sparkling Water Berry,Sparkling Water Grapefruit,0.0025695110258868647,0.40970240521810025,15.920998831686981,2,2.7050137980900686e-06
Peach Pear Flavored Sparkling Water,Lime Sparkling Water,0.0018664109939277725,0.24406552992310265,15.097284578708448,2,8.501998324058017e-07
Organic Yellow Squash,Organic Zucchini,0.0016311920741450942,0.4840667678300455,14.907922406891853,2,1.2879988450659393e-06
Pure Sparkling Water,Sparkling Lemon Water,0.0017181208053691276,0.17504558478770513,14.832041670297047,2,5.167239063396713e-07
Packaged Grape Tomatoes,Hass Avocados,0.0012630233301374242,0.26276595744680853,14.734671699839854,2,4.191715950217478e-07
Organic Whole Strawberries,Pineapple Chunks,0.0010354745925215724,0.10934125269978401,14.696253423437465,2,1.1723652561065742e-07
Peach Pear Flavored Sparkling Water,Sparkling Water Grapefruit,0.002868648130393097,0.3751253761283852,14.577338573096341,2,3.086960023978858e-06
Blackberries,Raspberries,0.002324065196548418,0.29013724864347273,14.31742762751429,2,1.5671122391851714e-06
Organic Red Bell Pepper,Organic Bell Pepper,0.0018434004474272932,0.10446247464503045,14.079216194189362,2,3.549765685458823e-07
Lime Sparkling Water,Sparkling Water Grapefruit,0.0054841802492809205,0.3392377036216985,13.182746828518315,2,1.0202992218751114e-05
Trail Mix,Soda,0.0010738255033557046,0.18733273862622657,12.904282739553164,2,2.1601360789295073e-07
Sparkling Lemon Water,Sparkling Water Grapefruit,0.003914349632470438,0.3316724436741768,12.888761503433921,2,5.081929309409456e-06
0% Greek Strained Yogurt,Soda,0.001094279322467242,0.1845623113410953,12.713443822346935,2,2.2100362950753287e-07
Banana && Lime Sparkling Water,Sparkling Water Grapefruit,0.0011403004154682008,0.31743772241992885,12.335601508345224,3,4.127595208060928e-07
Seedless Cucumbers,Hass Avocados,0.0010329178651326302,0.21375661375661376,11.986459577857426,2,2.280610601632279e-07
Organic Dill,Organic Italian Parsley Bunch,0.0010993927772451262,0.22279792746113988,11.80303933065669,2,2.69287940841069e-07
Baby Cucumbers,Hass Avocados,0.001078938958133589,0.20666013712047013,11.588522742830662,2,2.405749824729101e-07
Cran Raspberry Sparkling Water,Sparkling Water Grapefruit,0.0010559284116331096,0.2908450704225352,11.302213429608951,2,3.242878357281908e-07
Pure Sparkling Water,Lime Sparkling Water,0.0017820389900926813,0.18155769731700963,11.2307060514179,2,5.765660548738601e-07
Pure Sparkling Water,Sparkling Water Grapefruit,0.0026820070310003196,0.2732482417296171,10.61840224008907,2,1.9655187909188777e-06
Organic Garbanzo Beans,Organic Black Beans,0.0010687120485778205,0.11939445872607828,10.38429123176281,2,1.363658369266261e-07
Jalapeno Peppers,Bunched Cilantro,0.0018203899009268138,0.13936191035427678,10.290339283994054,2,4.618202009540401e-07
Limes && Organic Garlic,Organic Cilantro,0.001043144774688399,0.21679064824654623,9.986131468075655,3,2.3590096522399677e-07
Organic Thyme,Organic Italian Parsley Bunch,0.0010993927772451262,0.18542475204829667,9.823141831896253,2,2.2411631126488278e-07
Baby Cucumbers,Raspberries,0.0010226909555768617,0.19588638589618024,9.66642224118641,2,2.0487694233471395e-07
Organic Jalapeno Pepper,Organic Cilantro,0.001260466602748482,0.2062761506276151,9.501797128044512,2,3.2772660917390785e-07
Green Onions,Bunched Cilantro,0.0010022371364653243,0.12641083521444693,9.334045294176054,2,1.269770644509524e-07
Sea Salt Pita Chips,Original Hummus,0.0011351869606903164,0.20689655172413793,9.052736748305565,2,2.666171246319968e-07
Yellow Bell Pepper,Red Peppers,0.0011812080536912752,0.1476510067114094,8.892824145364951,2,2.060104312369991e-07
Orange Sparkling Water,Sparkling Water Grapefruit,0.0010866091403004155,0.21442986881937437,8.332725528264064,2,2.531815111545779e-07
Soda,Clementines,0.0016081815276446148,0.11077844311377245,8.104792099303078,2,2.86500507654858e-07
Orange Bell Pepper,Red Peppers,0.0016567593480345158,0.1336909428512482,8.052028029364713,2,3.6696179000830207e-07
Organic Yellow Onion && Organic Baby Spinach,Organic Garlic,0.0016030680728667307,0.2615769712140176,8.021741639178503,3,6.722076276159359e-07
Limes && Organic Baby Spinach,Organic Cilantro,0.001160754234579738,0.1700374531835206,7.832516650147744,3,2.2910002938765398e-07
Globe Eggplant,Organic Zucchini,0.001362735698306168,0.25177137458667925,7.7538644791507805,2,4.675516745264306e-07
Bag of Organic Bananas && Organic Raspberries,Organic Strawberries && Organic Hass Avocado,0.0013678491530840524,0.10056390977443609,7.631559800257338,4,1.8815621212258013e-07
Bag of Organic Bananas && Limes,Organic Cilantro,0.0010559284116331096,0.16395394998015086,7.5522893282283015,3,1.828061638483648e-07
Clementines,Hass Avocados,0.0018306168104825823,0.1339319117096895,7.51026795232291,2,4.488269849016346e-07
Bag of Organic Bananas && Organic Yellow Onion,Organic Garlic,0.0018638542665388304,0.2385471204188482,7.315488668168576,3,8.287014194720079e-07
Green Bell Pepper,Red Peppers,0.0019942473633748803,0.11872146118721463,7.1504360189173575,2,4.72157927874517e-07
Organic Red Bell Pepper,Green Bell Pepper,0.002076062639821029,0.11764705882352942,7.0037604082729,2,5.070630687600777e-07
Organic Strawberries && Organic Yellow Onion,Organic Garlic,0.0011863215084691595,0.22502424830261883,6.900784782606382,3,3.1668983838789313e-07
Organic Garlic && Organic Yellow Onion,Organic Small Bunch Celery,0.0010226909555768617,0.1471129091577786,6.877783480078432,3,1.5386491954670315e-07
Red Raspberries,Organic Blackberries,0.0011351869606903164,0.13536585365853657,6.776522400127367,2,1.7443913093300765e-07
Jalapeno Peppers,Organic Cilantro,0.0019201022690955576,0.1469954981405363,6.77112403841918,2,5.419419329738143e-07
Organic Carrot Bunch,Organic Small Bunch Celery,0.001574944071588367,0.14009551967250397,6.549708359061453,2,3.474997676681618e-07
Organic Thyme,Organic Garlic,0.0012655800575263664,0.21345407503234154,6.545964018897961,2,3.4188787261499707e-07
Bunched Cilantro,Limes,0.0038069670821348676,0.2811025108552011,6.513015790429508,2,4.074018230069599e-06
Organic Jalapeno Pepper,Limes,0.0017027804410354745,0.27866108786610877,6.456449143512338,2,8.079670206813367e-07
Bag of Organic Bananas && Organic Blackberries,Organic Raspberries,0.0010354745925215724,0.29136690647482016,6.4464804443355606,3,3.1240582076393897e-07
Organic Ginger Root,Organic Garlic,0.003221476510067114,0.2098950524737631,6.436820009314772,2,2.178272153955003e-06
Jalapeno Peppers,Limes,0.0036100990731863214,0.27637502446662754,6.403482106777424,2,3.6019446524422943e-06
Bag of Organic Bananas && Organic Yellow Onion,Organic Small Bunch Celery,0.0010559284116331096,0.13514397905759162,6.318215253275224,3,1.5068348387893682e-07
Organic Thyme,Organic Yellow Onion,0.0012681367849153083,0.2138852953859422,6.145745383325496,2,3.439641091016154e-07
Organic Yellow Onion,Organic Garlic,0.006951741770533717,0.1997502203937702,6.125709969540017,2,9.653271701332227e-06
Organic White Onions,Organic Garlic,0.001378076062639821,0.19808893789048143,6.074763668842289,2,3.7618944099700475e-07
Whole Milk Plain Yogurt,Organic Whole Milk,0.0012885906040268457,0.27067669172932335,6.045478589117838,2,4.494493745286148e-07
Limes,Organic Cilantro,0.005622243528283797,0.1302647947396481,6.000449634029545,2,4.117620959577782e-06
Organic Red Onion,Organic Cilantro,0.002707574304889741,0.12977941176470587,5.978091205567139,2,9.514074969206634e-07
Organic Garlic,Organic Italian Parsley Bunch,0.0036740172579098752,0.11267053473420104,5.968882960573532,2,1.5208722628202888e-06
Organic Italian Parsley Bunch,Organic Small Bunch Celery,0.0023982102908277404,0.12704862522010024,5.93974343045801,2,7.307090637805887e-07
Organic Jalapeno Pepper,Organic Garlic,0.001178651326302333,0.19288702928870294,5.915237520036376,2,2.6796231610307476e-07
Organic Cilantro,Organic Italian Parsley Bunch,0.0024109939277724515,0.11105876810740785,5.883497314913978,2,6.45572593537812e-07
Blueberries,Raspberries,0.002109300095877277,0.11899610558199913,5.872111001231316,2,5.294311536039246e-07
Organic Ginger Root,Organic Cilantro,0.0018970917225950782,0.12360486423454937,5.693670065214713,2,4.448485918578312e-07
Banana && Organic Yellow Onion,Organic Garlic,0.0010022371364653243,0.18473138548539114,5.665129618000127,3,1.855588486627726e-07
Organic Lemon && Organic Raspberries,Organic Hass Avocado,0.001229785874081176,0.3627450980392157,5.535216778659029,3,5.486059995619145e-07
Clementines,Raspberries,0.001511025886864813,0.11054994388327721,5.4553175373892,2,2.524075468365837e-07
Carrots,Organic Small Bunch Celery,0.0026283157558325346,0.11661939875212707,5.4521590170841145,2,8.05611904288549e-07
Bag of Organic Bananas && Organic Lemon,Organic Hass Avocado,0.002462128475551294,0.3554817275747508,5.424383220102778,3,2.154957473165773e-06
Organic Butternut Squash,Organic Zucchini,0.0010763822307446468,0.17519766957969202,5.395605394831263,2,2.0298379338537162e-07
Hass Avocados,Raspberries,0.0019149888143176735,0.10738351254480287,5.299063379268991,2,3.937949013709527e-07
Limes && Organic Garlic,Large Lemon,0.0012348993288590604,0.25664187035069075,5.2956503055085165,3,3.9137278332475955e-07
Organic Romaine Lettuce,Organic Small Bunch Celery,0.0011633109619686801,0.11315593136035812,5.29023591361703,2,1.5313306127271963e-07
Blackberries,Strawberries,0.001989133908596996,0.24832428981806579,5.288350095561961,2,9.82533221680505e-07
Organic Strawberries && Organic Lemon,Organic Raspberries,0.0011351869606903164,0.2385814078452445,5.2786035266133755,3,3.0744779659337195e-07
Organic Lacinato (Dinosaur) Kale,Organic Small Bunch Celery,0.0014419942473633748,0.11241777954953158,5.255726037091865,2,2.337556186800863e-07
Organic Hass Avocado && Organic Baby Spinach,Bag of Organic Bananas && Organic Strawberries,0.0011198465963566636,0.10134197130957892,5.170542463926305,4,1.2708854764571096e-07
Limes && Banana,Organic Cilantro,0.0011556407798018536,0.11196432994798118,5.157466558815703,3,1.4952899098274672e-07
Limes && Banana,Large Lemon,0.002574624480664749,0.24944265543720587,5.147098845047594,3,1.653478339101634e-06
Organic Leek,Organic Zucchini,0.0010584851390220518,0.16666666666666666,5.132874015748031,2,1.8673179825508867e-07
Packaged Grape Tomatoes,Strawberries,0.0011581975071907958,0.24095744680851064,5.131464738265203,2,3.232254914602803e-07
Garlic,Yellow Onions,0.0013422818791946308,0.11568973115910092,5.130288673424416,2,2.084405768372612e-07
Organic Cucumber,Organic Small Bunch Celery,0.002738255033557047,0.10895218718209564,5.093703587329328,2,8.169279260880307e-07
Organic Strawberries && Organic Lemon,Organic Hass Avocado,0.001562160434643656,0.3283181085437937,5.009886868141046,3,8.01209527995089e-07
Limes && Organic Baby Spinach,Large Lemon,0.0016567593480345158,0.24269662921348312,5.007898660043449,3,6.661662157940974e-07
Organic Jalapeno Pepper,Organic Yellow Onion,0.001063598593799936,0.17405857740585776,5.0013709291702995,2,1.9690236777950288e-07
Bag of Organic Bananas && Organic Tomato Cluster,Organic Hass Avocado,0.0015417066155321189,0.32753938077131994,4.99800406929551,3,7.785150194950716e-07
Organic Reduced Fat 2% Milk,Half & Half,0.002127197187599872,0.12443912653305415,4.970004428187563,2,5.630830499467686e-07
Large Lemon && Organic Baby Spinach,Cucumber Kirby,0.0010482582294662833,0.14340678558936693,4.954069865186463,3,1.5758187457640876e-07
Bag of Organic Bananas && Organic Kiwi,Organic Raspberries,0.0010073505912432086,0.2224731789949181,4.9222096467014,3,2.2575581828862145e-07
Organic Ginger Root,Organic Small Bunch Celery,0.0016158517098114414,0.10528069298683991,4.922054870245967,2,2.7488544141255256e-07
Baby Cucumbers,Strawberries,0.0012042186001917545,0.23065621939275222,4.912088305019613,2,3.3448437211043514e-07
Feta Cheese Crumbles,Organic Red Onion,0.0010022371364653243,0.1022964509394572,4.90327198207049,2,1.027546651519842e-07
Bag of Organic Bananas && Organic Red Bell Pepper,Organic Hass Avocado,0.0012937040588047299,0.31924290220820184,4.871406059854204,3,5.343073293593204e-07
Jalapeno Peppers,Organic Red Onion,0.001326941514860978,0.10158543746330007,4.869191694587407,2,1.7886897510748538e-07
Broccoli Crown && Banana,Organic Avocado,0.0011351869606903164,0.26102292768959434,4.862478214545274,3,3.363670484775221e-07
Bag of Organic Bananas && Organic Cucumber,Organic Hass Avocado,0.002155321188878236,0.3162040510127532,4.825035481131518,3,1.4688972795021667e-06
Organic Russet Potato,Organic Yellow Onion,0.001641418983700863,0.1673618352450469,4.8089478261988665,2,4.5091567565025914e-07
Organic Lemon && Organic Baby Spinach,Organic Hass Avocado,0.0013857462448066476,0.3145676146256529,4.800064695320634,3,6.040618798651671e-07
Organic Lemon && Organic Yellow Onion,Organic Hass Avocado,0.0010175775007989774,0.3141278610891871,4.793354387816335,3,3.2526808217257505e-07
Organic Broccoli,Fresh Cauliflower,0.0013525087887503995,0.10871352240032882,4.77437418019634,2,1.9886747482723009e-07
Large Lemon && Organic Baby Spinach,Organic Avocado,0.0018715244487056567,0.25603357817418676,4.769533876137302,3,8.967841741376021e-07
Organic Yellow Onion,Organic Small Bunch Celery,0.0035436241610738257,0.10182192183367618,4.760351324073224,2,1.2786055878780047e-06
Bag of Organic Bananas && Organic Garnet Sweet Potato (Yam),Organic Hass Avocado,0.001260466602748482,0.31045340050377834,4.7372848888904615,3,4.932409294242063e-07
Raspberries,Strawberries,0.004504953659316076,0.22230633358566743,4.734267925715679,2,4.511619778790726e-06
Organic Leek,Organic Yellow Onion,0.0010405880472994567,0.1638486312399356,4.707999992192169,2,1.7741914575776007e-07
Organic Strawberries && Apple Honeycrisp Organic,Organic Raspberries,0.0010763822307446468,0.2124117053481332,4.699599969130478,3,2.4609992709639157e-07
Organic Garlic && Banana,Large Lemon,0.0013704058804729945,0.22750424448217316,4.694412958221577,3,4.2725576426058584e-07
Large Lemon && Organic Avocado,Cucumber Kirby,0.001078938958133589,0.13543003851091143,4.6785085508373285,3,1.5765536399540515e-07
Bag of Organic Bananas && Organic Kiwi,Organic Hass Avocado,0.0013831895174177054,0.3054771315640881,4.661350775710205,3,5.844428929598959e-07
Large Lemon && Organic Garlic,Organic Avocado,0.0011760945989133908,0.2491874322860238,4.642000116825636,3,3.446756839506472e-07
Organic Celery Hearts,Organic Yellow Onion,0.0012476829658037711,0.16132231404958677,4.6354092038381305,2,2.511325084894428e-07
Limes && Organic Lemon,Organic Hass Avocado,0.0010917225950782998,0.3015536723163842,4.601481744879282,3,3.59409224509972e-07
Bag of Organic Bananas && Organic D'Anjou Pears,Organic Raspberries,0.0010533716842441674,0.20745216515609263,4.589870352793118,3,2.3018724316664969e-07
Shallot,Large Lemon,0.0012221156919143496,0.22180974477958235,4.576910389180382,2,3.312876628279964e-07
Organic Romaine Lettuce,Organic Cucumber,0.0011760945989133908,0.11439940313354885,4.551827726409898,2,1.5823708345508446e-07
Organic Red Bell Pepper,Organic Cucumber,0.0020147011824864173,0.11416980585337584,4.542692300549504,2,4.6341762293729194e-07
Bag of Organic Bananas && Organic Red Onion,Organic Hass Avocado,0.0012144455097475232,0.2976190476190476,4.541442337702871,3,4.3895175480533384e-07
Bag of Organic Bananas && Organic Yellow Onion,Organic Hass Avocado,0.0023189517417705335,0.29679319371727747,4.5288404296453715,3,1.596016434181661e-06
Organic Italian Parsley Bunch,Organic Yellow Onion,0.002958133589006072,0.15671136394419613,4.502918911451198,2,1.3713113043857075e-06
Organic Basil,Organic Garlic,0.0011684244167465645,0.1458665815512289,4.473268520403356,2,1.991393352268893e-07
Organic Coconut Milk,Organic Garlic,0.0011888782358581017,0.14581373471307618,4.471647874365056,2,2.060977198993849e-07
Yellow Bell Pepper,Cucumber Kirby,0.0010354745925215724,0.12943432406519653,4.471383147853736,2,1.3878047007410518e-07
Bunched Cilantro,Yellow Onions,0.0013652924256951102,0.10081178025297338,4.470522398122927,2,1.8791551815946269e-07
Bag of Organic Bananas && Organic Lemon,Organic Yellow Onion,0.0010712687759667626,0.15466961978589885,4.444251765997627,3,1.7750145262509985e-07
Feta Cheese Crumbles,Cucumber Kirby,0.0012579098753595398,0.12839248434237996,4.435392195584999,2,2.0316021117622915e-07
Frozen Organic Wild Blueberries,Organic Raspberries,0.0018715244487056567,0.20016406890894176,4.4286215325268605,2,7.01095420798306e-07
Organic D'Anjou Pears,Apple Honeycrisp Organic,0.0020044742729306486,0.12255744880412692,4.412305059233629,2,4.924256706111032e-07
Organic Red Onion,Organic Garlic,0.003001597954618089,0.14387254901960786,4.412117824627107,2,1.296232719373853e-06
Large Lemon && Banana,Cucumber Kirby,0.0017539149888143176,0.12734360497493966,4.399158054745033,3,3.9173666281036643e-07
Bag of Organic Bananas && Organic Raspberries,Organic Hass Avocado,0.003919463087248322,0.2881578947368421,4.397072276020107,3,4.426736586071277e-06
Organic Garlic && Banana,Limes,0.001142857142857143,0.18972835314091682,4.395918613958953,3,2.4780846124527916e-07
Limes && Organic Baby Spinach,Organic Avocado,0.0016056248002556726,0.23520599250936328,4.381546190713694,3,6.063683398858168e-07
Organic Strawberries && Organic Cucumber,Organic Raspberries,0.0010354745925215724,0.19736842105263155,4.366767942313073,3,2.116199273206019e-07
Organic Bartlett Pear,Apple Honeycrisp Organic,0.0015007989773090445,0.12128099173553719,4.3663501373860445,2,2.731730111077128e-07
Organic Cilantro,Organic Garlic,0.003088526685842122,0.1422682840654811,4.362920072534992,2,1.3570967475802587e-06
Organic Diced Tomatoes,Organic Yellow Onion,0.001078938958133589,0.15168943206326382,4.358619535391131,2,1.7658307484172625e-07
Organic Strawberries && Organic Cucumber,Organic Hass Avocado,0.0014956855225311601,0.2850877192982456,4.350223712957487,3,6.37762661623268e-07
Organic Garlic && Banana,Organic Avocado,0.0014062000639181848,0.23344651952461798,4.34876976324377,3,4.6161682549657423e-07
Red Vine Tomato,Cucumber Kirby,0.0020965164589325665,0.12584407612031923,4.347355968252947,2,5.531326941853317e-07
Limes,Large Lemon,0.00906871204857782,0.21011788401161066,4.3356558894244905,2,1.7280417988650718e-05
Limes && Organic Garlic,Organic Avocado,0.0011198465963566636,0.23273113708820403,4.3354432269777,3,2.9185797179849237e-07
Bag of Organic Bananas && Michigan Organic Kale,Organic Hass Avocado,0.0010175775007989774,0.28408279800142755,4.334889371422767,3,2.9415750186484835e-07
Feta Cheese Crumbles,Organic Grape Tomatoes,0.001094279322467242,0.1116910229645094,4.332554929782182,2,1.337441066878833e-07
